3768.2,3737.4,3742.6,4442.1,3736.9,3714.4,3909.7,3873.3,4004.6,3823.6,3763.6,4233.8,3771.8,4073.3,1,2
3800.5,3776.4,3758.5,4466.2,3759.5,3723.1,3919,3892.3,4027.2,3848.2,3794.9,4259,3809.7,4114.4,1,2
3815.4,3790.8,3762.6,4464.1,3743.6,3717.4,3914.9,3890.8,4025.6,3849.2,3810.3,4268.7,3828.7,4128.7,1,2
3837.9,3819.5,3775.9,4469.7,3740.5,3716.4,3917.4,3885.1,4011.8,3848.7,3825.6,4277.9,3852.3,4147.2,1,2
3856.4,3842.1,3787.7,4482.6,3749.7,3717.9,3922.6,3877.9,3996.9,3850.3,3836.4,4285.6,3871.8,4168.2,1,2
3858.5,3833.8,3788.2,4482.6,3745.6,3714.9,3925.1,3869.7,3988.7,3845.6,3831.8,4285.1,3875.9,4173.3,1,2
3861.5,3830.8,3788.7,4486.7,3742.6,3714.4,3928.2,3865.1,3981.5,3837.9,3821,4282.1,3879,4173.8,1,2
3864.6,3843.1,3790.8,4493.8,3741.5,3716.4,3928.2,3860.5,3977.4,3836.4,3819.5,4284.6,3880.5,4172.8,1,2
3857.9,3842.6,3786.7,4487.2,3737.9,3716.9,3923.1,3861,3988.7,3845.1,3830.3,4291.8,3880.5,4170.8,1,2
3850.8,3833.3,3780,4480.5,3731.3,3715.4,3917.4,3868.7,4001.5,3852.8,3834.9,4293.8,3883.1,4170.3,1,2
3845.1,3830.3,3778.5,4484.6,3719.5,3713.3,3914.9,3874.9,4005.1,3855.4,3827.2,4289.7,3885.6,4165.6,1,2
3844.1,3825.6,3780,4483.6,3719.5,3717.4,3921.5,3884.6,4022.6,3870.3,3830.3,4287.2,3891.3,4162.1,1,2
3845.6,3828.2,3781,4483.1,3739.5,3730.3,3935.9,3909.7,4056.9,3896.4,3850.3,4292.3,3904.6,4168.7,1,2
3845.6,3845.6,3785.1,4496.9,3757.9,3743.1,3948.7,3934.9,4075.9,3913.3,3861,4302.6,3911.8,4176.4,1,2
3850.3,3849.7,3791.8,4510.8,3758.5,3751.3,3959.5,3935.9,4071.3,3913.3,3855.9,4309.2,3906.7,4174.9,1,2
3851.3,3839,3794.9,4511.8,3754.4,3757.9,3969.2,3927.2,4063.6,3909.7,3854.9,4311.3,3897.9,4168.2,1,2
3842.6,3840.5,3789.2,4509.2,3755.4,3766.7,3971.8,3922.6,4063.1,3909.2,3852.3,4310.3,3891.8,4163.6,1,2
3846.2,3850.8,3788.7,4511.8,3755.4,3776.9,3973.3,3920,4062.1,3911.8,3851.8,4308.2,3898.5,4167.7,1,2
3862.1,3854.9,3797.9,4516.9,3755.9,3782.6,3984.1,3926.7,4066.2,3920.5,3866.2,4315.4,3915.9,4180.5,1,2
3860.5,3851.8,3803.1,4525.6,3756.4,3783.1,3991.3,3940.5,4079,3926.7,3874.4,4327.7,3923.1,4187.2,1,2
3850.3,3848.2,3803.6,4532.3,3757.9,3787.2,3990.3,3942.1,4087.2,3928.7,3867.2,4326.7,3915.4,4182.6,1,2
3853.8,3854.9,3809.2,4536.9,3756.9,3793.8,3995.9,3937.4,4085.1,3933.8,3867.7,4321,3916.4,4176.4,1,2
3864.6,3865.6,3817.4,4542.6,3759,3796.4,4010.3,3950.3,4092.3,3949.2,3887.2,4335.9,3937.4,4185.1,1,2
3872.8,3870.3,3820,4549.2,3766.2,3799.5,4016.4,3968.7,4106.7,3960.5,3894.9,4350.8,3947.7,4195.9,1,2
3873.8,3875.9,3817.4,4554.4,3770.8,3806.7,4018.5,3974.9,4110.3,3962.6,3882.1,4344.1,3941,4190.8,1,2
3872.8,3885.6,3820.5,4557.4,3779,3814.4,4027.7,3984.1,4119.5,3974.9,3888.7,4346.7,3951.8,4189.2,1,2
3875.4,3891.8,3827.7,4565.1,3794.4,3823.1,4036.4,3997.4,4139.5,3988.2,3909.2,4356.4,3969.7,4200.5,1,2
3880.5,3900.5,3829.2,4571.8,3808.7,3833.8,4037.4,3997.4,4146.2,3985.6,3901,4348.7,3959.5,4201.5,1,2
3885.1,3915.4,3835.4,4577.4,3814.9,3847.2,4039.5,3990.8,4141,3981,3882.1,4344.1,3948.2,4199,1,2
3896.4,3928.7,3846.7,4591.3,3820.5,3860.5,4048.2,3986.7,4138.5,3984.6,3891.8,4358.5,3967.2,4210.3,1,2
3905.1,3930.8,3848.2,4597.9,3825.1,3869.2,4056.9,3989.2,4142.6,3990.8,3906.7,4369.7,3985.1,4223.1,1,2
3905.6,3929.2,3851.3,4597.4,3829.2,3872.8,4067.7,4008.7,4159,4006.2,3916.9,4380.5,3997.4,4231.3,1,2
3916.4,3945.1,3864.1,4610.8,3841,3879,4086.7,4030.3,4177.4,4027.7,3938.5,4399,4019.5,4246.7,1,2
3925.1,3959,3865.1,4623.6,3852.8,3893.3,4102.1,4041.5,4187.7,4038.5,3948.2,4404.1,4031.3,4254.9,1,2
3928.2,3959.5,3865.6,4622.6,3862.1,3908.7,4111.8,4053.3,4202.6,4048.7,3943.1,4398.5,4032.8,4251.8,1,2
3937.4,3968.7,3878.5,4630.3,3873.3,3914.4,4122.1,4067.2,4220,4059.5,3943.6,4403.1,4042.6,4255.9,1,2
3944.6,3985.1,3881.5,4642.1,3879,3915.9,4131.3,4072.8,4227.7,4060,3945.6,4411.8,4043.1,4263.6,1,2
3943.1,3991.3,3880.5,4646.7,3874.4,3922.6,4139.5,4077.9,4231.3,4059,3943.1,4412.8,4039,4263.1,1,2
3942.1,3990.8,3892.3,4651.3,3869.7,3929.2,4147.2,4086.7,4236.4,4066.2,3952.3,4417.4,4054.4,4268.7,1,2
3943.1,3987.7,3896.9,4652.3,3876.4,3936.9,4154.4,4091.3,4245.1,4076.9,3963.6,4425.6,4062.1,4279,1,2
3945.6,3992.3,3894.9,4655.9,3889.2,3949.7,4164.1,4100,4257.9,4091.8,3963.1,4432.3,4057.4,4282.1,1,2
3953.3,4003.6,3902.6,4668.2,3894.4,3954.9,4166.7,4107.2,4262.1,4102.6,3963.1,4436.9,4062.6,4283.1,1,2
3957.9,4010.8,3906.7,4675.4,3893.8,3958.5,4159,4106.2,4255.9,4101.5,3964.1,4436.9,4069.7,4287.7,1,2
3956.9,4010.8,3900.5,4680,3901.5,3969.2,4160.5,4103.1,4256.4,4094.9,3964.6,4433.8,4070.8,4287.2,1,2
3942.6,4001,3889.2,4673.8,3907.2,3968.7,4163.6,4096.4,4253.8,4080,3966.2,4426.2,4044.1,4272.3,1,2
3921,3989.2,3876.4,4655.4,3898.5,3961.5,4161.5,4088.7,4244.1,4066.2,3941.5,4410.8,4000,4251.8,1,2
3923.6,3987.2,3879.5,4655.4,3896.4,3967.7,4171.3,4092.8,4253.8,4076.9,3909.7,4403.6,4020,4251.8,1,2
3949.7,3988.2,3901.5,4676.9,3905.6,3977.9,4188.7,4109.7,4277.9,4098.5,3940,4423.6,4103.6,4281.5,1,2
3967.2,3999,3919,4686.2,3915.9,3981.5,4194.9,4122.6,4290.3,4111.8,3984.6,4452.3,4150.8,4305.1,1,2
3979.5,4032.3,3929.2,4695.9,3927.7,3986.7,4196.9,4132.8,4302.1,4130.3,3984.1,4470.3,4142.1,4313.3,1,2
4008.2,4048.7,3948.7,4724.1,3933.8,3994.9,4203.6,4147.7,4318.5,4147.7,3988.7,4485.6,4127.2,4337.9,1,2
4023.6,4049.2,3957.9,4735.9,3936.9,4002.6,4209.2,4150.8,4316.9,4142.1,4012.8,4490.3,4147.2,4354.9,1,2
4007.7,4065.6,3944.6,4725.6,3950.8,4012.8,4213.8,4146.2,4305.6,4132.3,4002.6,4477.9,4188.7,4338.5,1,2
4000.5,4049.7,3939,4734.9,3964.1,4023.6,4224.1,4154.4,4309.2,4134.9,3976.4,4470.8,4168.7,4329.7,1,2
4005.1,4028.7,3943.6,4749.2,3968.2,4033.3,4235.4,4166.7,4320.5,4135.4,3972.8,4474.9,4121,4335.4,1,2
3990.8,4075.9,3933.8,4733.8,3982.1,4041.5,4240.5,4165.6,4328.7,4135.4,3982.6,4475.4,4139.5,4331.8,1,2
3982.1,4124.1,3929.2,4726.2,4000.5,4050.3,4243.1,4163.1,4338.5,4154.4,3995.4,4477.9,4164.1,4337.9,1,2
4022.6,4118.5,3957.9,4765.1,4002.6,4056.9,4243.1,4166.2,4346.2,4173.8,4004.6,4492.3,4152.8,4369.2,1,2
4057.4,4141,3977.9,4782.1,4000,4053.8,4235.9,4159,4341.5,4161.5,3999,4501,4164.1,4385.1,1,2
4050.8,4168.7,3972.8,4775.9,4001,4049.2,4230.3,4150.8,4330.8,4142.1,3980.5,4501,4189.7,4373.3,1,2
4074.4,4113.8,3992.3,4821,3990.3,4041.5,4229.2,4153.3,4322.6,4143.1,3965.1,4504.1,4168.7,4377.9,1,2
4097.4,4113.8,4011.3,4840,3986.2,4034.4,4224.6,4152.8,4318.5,4139.5,3973.8,4508.7,4130.8,4399.5,1,2
4058.5,4225.6,3986.2,4781.5,4009.7,4045.6,4228.7,4150.8,4317.4,4130.3,3991.3,4509.2,4144.6,4397.9,1,2
4023.6,4299.5,3963.1,4752.3,4029.7,4062.6,4242.1,4156.4,4322.1,4139,3980,4506.7,4168.2,4384.6,1,2
4054.4,4321,3979.5,4787.2,4027.7,4066.2,4246.7,4166.7,4337.9,4149.7,3964.1,4509.2,4182.6,4392.3,1,2
4088.2,4400,3999,4801,4022.6,4067.2,4250.3,4172.8,4351.8,4154.9,3988.7,4526.2,4165.6,4417.9,1,2
4081,4525.1,3997.9,4790.3,4023.1,4070.8,4258.5,4175.9,4349.2,4165.6,4011.3,4538.5,4100,4436.9,1,2
4073.3,4613.3,3992.8,4794.9,4026.2,4072.8,4264.6,4181.5,4346.7,4173.8,4012.3,4541,4074.9,4444.6,1,2
4081,4677.9,3992.8,4801,4033.8,4082.1,4273.3,4188.2,4351.3,4159.5,4005.1,4546.7,4103.6,4451.3,1,2
4086.2,4721,3993.8,4803.1,4037.4,4090.3,4279.5,4190.8,4348.2,4142.1,3985.1,4536.4,4126.2,4444.6,1,2
4079.5,4737.9,3989.2,4811.3,4044.1,4094.9,4273.3,4190.3,4349.2,4151.3,3967.7,4504.6,4194.9,4403.6,1,2
4087.7,4783.1,3993.8,4836.4,4049.2,4102.1,4264.1,4190.8,4358.5,4164.6,3983.6,4500,4272.3,4382.6,1,2
4105.6,4827.7,4008.2,4848.2,4039,4099,4259,4186.2,4353.8,4149.2,3992.8,4525.1,4199,4419,1,2
4100,4811.8,4010.8,4831.8,4040.5,4089.7,4258.5,4179,4349.2,4133.3,3977.9,4530.3,4142.1,4440.5,1,2
4097.4,4798.5,4010.3,4824.1,4054.4,4094.4,4268.2,4187.2,4361.5,4141,3987.2,4530.8,4206.7,4426.2,1,2
4107.7,4852.3,4016.9,4822.1,4052.3,4103.1,4280.5,4202.1,4373.3,4153.3,4018.5,4551.8,4197.4,4437.4,1,2
4112.8,4877.9,4024.1,4824.1,4043.6,4101,4280.5,4201.5,4372.8,4157.4,4033.3,4562.1,4177.4,4464.6,1,2
4103.1,4849.2,4021.5,4828.2,4052.3,4101.5,4278.5,4192.3,4364.1,4148.2,4021,4555.4,4218.5,4465.1,1,2
4090.8,4858.5,4009.2,4816.9,4066.7,4114.4,4285.6,4200.5,4363.1,4141,4007.2,4555.4,4236.4,4449.7,1,2
4094.9,4894.4,4008.7,4814.9,4066.7,4123.1,4293.8,4214.9,4373.3,4151.8,4019,4554.9,4251.3,4451.8,1,2
4105.6,4908.2,4021,4839.5,4059.5,4123.6,4293.8,4215.9,4375.9,4159,4026.7,4544.6,4287.7,4461.5,1,2
4106.7,4910.3,4024.1,4842.6,4058.5,4122.6,4295.4,4220,4375.9,4154.4,4023.1,4539.5,4296.9,4451.3,1,2
4105.6,4920.5,4020,4821.5,4061,4122.1,4302.1,4230.3,4388.7,4162.1,4031.8,4541.5,4312.8,4440,1,2
4110.8,4924.6,4023.1,4829.7,4059,4123.1,4306.2,4225.6,4391.8,4174.4,4042.1,4541,4345.1,4451.8,1,2
4107.2,4913.3,4022.1,4844.6,4064.6,4128.2,4307.2,4214.9,4382.1,4166.2,4038.5,4544.6,4330.3,4460,1,2
4107.2,4901,4016.9,4841.5,4074.4,4131.8,4304.1,4213.3,4382.1,4162.6,4039,4552.8,4305.6,4459,1,2
4112.8,4899,4015.9,4844.1,4071.8,4125.1,4296.9,4210.3,4381.5,4173.8,4047.2,4555.4,4312.8,4465.6,1,2
4101.5,4874.4,4010.8,4841.5,4069.2,4119.5,4294.4,4207.7,4371.8,4171.3,4044.6,4550.3,4344.6,4457.4,1,2
4099,4829.7,4010.3,4836.4,4069.7,4122.1,4298.5,4212.3,4368.2,4157.9,4030.3,4541,4339,4437.9,1,2
4104.1,4832.8,4013.3,4838.5,4067.2,4125.6,4295.4,4215.4,4372.8,4164.1,4027.2,4537.9,4293.8,4443.1,1,2
4092.3,4857.4,4010.8,4836.9,4069.7,4123.6,4291.8,4221.5,4382.6,4181.5,4050.8,4545.1,4298.5,4459.5,1,2
4090.8,4816.9,4011.8,4832.8,4077.4,4127.2,4300,4231.3,4393.3,4187.7,4065.6,4552.8,4317.9,4460.5,1,2
4113.3,4752.3,4022.1,4844.1,4076.4,4134.4,4309.7,4235.9,4399.5,4198.5,4053.3,4553.3,4293.8,4458.5,1,2
4117.9,4756.9,4023.6,4847.7,4073.3,4134.9,4311.3,4235.4,4402.1,4216.9,4054.9,4547.7,4300,4461,1,2
4103.6,4790.3,4010.3,4832.8,4083.6,4136.9,4315.9,4233.8,4400.5,4225.6,4072.3,4544.6,4348.7,4456.4,1,2
4100.5,4788.7,4004.6,4836.4,4091.8,4144.6,4321,4231.3,4395.9,4222.6,4070.3,4547.7,4343.6,4453.3,1,2
4100,4759,4012.3,4850.3,4088.2,4143.6,4319.5,4229.7,4391.8,4217.4,4067.7,4550.8,4327.7,4455.9,1,2
4099,4729.2,4017.9,4841.5,4081,4133.3,4317.9,4236.9,4390.8,4214.9,4077.9,4551.8,4326.2,4456.9,1,2
4103.6,4716.4,4018.5,4832.3,4073.8,4127.2,4317.9,4245.1,4394.9,4211.3,4069.7,4553.3,4270.8,4457.9,1,2
4108.7,4704.1,4023.1,4845.6,4068.7,4127.7,4317.4,4245.6,4400.5,4212.3,4050.3,4551.8,4237.4,4453.3,1,2
4115.9,4692.8,4027.7,4855.9,4080,4132.3,4321,4244.6,4405.1,4224.6,4056.4,4552.8,4292.3,4452.3,1,2
4124.6,4697.9,4031.3,4850.8,4096.9,4141,4326.2,4250.3,4413.3,4238.5,4079.5,4566.7,4327.2,4467.7,1,2
4128.7,4700.5,4036.9,4848.7,4096.9,4145.6,4327.2,4253.8,4417.9,4240.5,4090.8,4574.4,4307.7,4477.9,1,2
4136.9,4657.4,4043.1,4860.5,4090.3,4141.5,4331.8,4249.7,4415.4,4242.6,4088.2,4569.7,4303.6,4474.9,1,2
4143.1,4616.9,4048.7,4872.8,4095.4,4144.1,4342.1,4255.4,4420.5,4246.2,4083.6,4573.3,4297.4,4479.5,1,2
4136.4,4627.2,4047.2,4866.2,4100.5,4150.3,4347.7,4266.2,4429.2,4249.2,4089.2,4585.1,4282.6,4487.2,1,2
4132.8,4628.7,4043.1,4850.8,4095.9,4147.7,4346.7,4268.7,4428.2,4260.5,4096.9,4588.7,4285.1,4490.3,1,2
4140,4585.6,4047.2,4859,4089.7,4145.1,4343.1,4265.6,4424.6,4265.6,4095.9,4585.1,4284.1,4496.9,1,2
4139,4561.5,4049.7,4873.8,4091.8,4146.2,4337.9,4260,4423.6,4263.6,4102.1,4588.7,4284.1,4499,1,2
4126.7,4569.2,4037.9,4864.6,4095.9,4146.7,4332.3,4254.4,4420,4273.3,4104.6,4586.2,4302.1,4489.2,1,2
4129.7,4536.4,4035.9,4860.5,4090.3,4144.6,4326.7,4245.6,4410.3,4269.2,4085.6,4573.8,4289.2,4487.2,1,2
4143.1,4519,4044.6,4867.7,4091.3,4145.6,4328.2,4238.5,4403.1,4252.8,4084.1,4571.8,4264.1,4491.3,1,2
4141,4548.7,4039.5,4866.2,4108.2,4150.3,4337.9,4243.1,4409.7,4260.5,4096.4,4573.8,4281.5,4481,1,2
4134.9,4524.1,4032.8,4869.2,4110.3,4149.7,4341.5,4251.3,4418.5,4267.7,4073.8,4566.7,4274.4,4468.2,1,2
4143.6,4490.3,4043.1,4874.9,4102.6,4147.2,4341,4260,4423.1,4260.5,4068.2,4580,4246.2,4486.2,1,2
4173.3,4514.9,4066.2,4885.6,4111.8,4148.7,4343.1,4270.3,4428.2,4265.6,4107.7,4609.2,4272.8,4516.4,1,2
4186.2,4509.7,4078.5,4897.9,4119,4149.2,4345.6,4272.3,4428.7,4270.3,4103.1,4605.1,4296.9,4509.2,1,2
4170.8,4461,4073.8,4889.7,4113.3,4142.6,4350.3,4269.2,4427.2,4265.6,4060,4584.1,4259.5,4491.8,1,2
4159.5,4467.7,4063.1,4871.8,4114.4,4147.2,4357.4,4275.4,4434.9,4277.4,4069.7,4588.2,4256.4,4496.9,1,2
4157.9,4484.1,4057.4,4875.9,4122.1,4158.5,4362.1,4281.5,4438.5,4288.2,4103.6,4592.8,4283.6,4499,1,2
4153.3,4452.8,4055.9,4880,4120.5,4155.9,4361,4275.9,4425.6,4279.5,4099.5,4588.7,4260,4492.8,1,2
4150.8,4437.9,4053.3,4873.8,4115.4,4150.8,4353.3,4266.2,4414.4,4268.7,4077.9,4586.2,4237.9,4488.2,1,2
4153.3,4443.1,4052.8,4877.4,4117.4,4156.9,4347.2,4260,4415.4,4266.2,4067.7,4581,4247.7,4483.1,1,2
4157.4,4431.8,4054.9,4880.5,4126.2,4168.2,4355.4,4272.3,4429.7,4278.5,4076.4,4581,4264.1,4490.3,1,2
4168.2,4415.9,4064.1,4883.1,4132.8,4174.4,4366.7,4294.9,4451.3,4297.9,4099.5,4594.9,4277.4,4509.7,1,2
4165.1,4416.9,4064.1,4879,4132.8,4174.4,4362.1,4295.9,4456.4,4295.4,4103.6,4596.9,4269.7,4505.6,1,2
4148.2,4422.6,4051.3,4873.3,4130.3,4169.2,4352.3,4284.1,4448.2,4282.1,4084.6,4584.1,4249.2,4486.2,1,2
4151.8,4408.7,4052.3,4883.1,4126.7,4163.1,4348.7,4282.1,4444.1,4285.6,4075.4,4584.1,4246.2,4487.7,1,2
4167.7,4396.4,4062.6,4888.7,4131.3,4161.5,4350.3,4282.1,4440,4289.2,4078.5,4592.3,4257.4,4501.5,1,2
4171.3,4400.5,4065.1,4874.9,4140.5,4164.6,4352.8,4274.4,4434.4,4284.1,4079,4597.9,4265.6,4508.2,1,2
4168.7,4400,4062.1,4869.2,4137.9,4167.7,4354.9,4269.2,4432.3,4286.7,4074.4,4597.9,4266.7,4506.7,1,2
4169.7,4388.2,4063.6,4879,4136.9,4168.2,4356.9,4270.3,4435.9,4291.3,4070.8,4593.8,4256.4,4503.1,1,2
4171.8,4377.4,4067.7,4879,4140.5,4169.2,4363.6,4283.1,4448.7,4301.5,4076.9,4594.9,4250.8,4506.2,1,2
4170.3,4365.1,4072.3,4880,4136.4,4169.2,4369.2,4296.4,4460,4315.4,4083.6,4601,4257.4,4509.7,1,2
4168.2,4355.4,4076.4,4890.8,4132.8,4165.6,4367.7,4297.9,4460.5,4318.5,4076.4,4602.6,4256.9,4505.6,1,2
4173.3,4350.8,4074.9,4891.3,4135.9,4169.2,4369.2,4301,4466.7,4320,4070.8,4601.5,4250.8,4507.2,1,2
4181.5,4339.5,4074.9,4889.2,4139.5,4177.4,4376.4,4307.2,4469.2,4324.1,4075.9,4601.5,4251.8,4515.9,1,2
4190.3,4333.8,4077.4,4893.8,4145.6,4176.4,4377.4,4298.5,4453.3,4313.8,4073.3,4603.6,4251.8,4524.1,1,2
4197.4,4334.9,4080,4892.3,4151.8,4173.3,4375.4,4289.7,4445.6,4304.1,4064.1,4607.7,4242.1,4527.7,1,2
4193.8,4323.6,4080.5,4887.7,4150.8,4175.4,4381,4302.1,4457.9,4307.2,4060,4606.2,4236.9,4526.2,1,2
4186.7,4310.3,4077.9,4893.3,4148.2,4174.9,4383.1,4308.2,4454.9,4299,4055.9,4598.5,4230.3,4522.6,1,2
4184.6,4302.6,4073.8,4892.3,4151.8,4177.9,4380.5,4297.9,4441.5,4290.3,4044.1,4596.4,4202.1,4515.4,1,2
4187.2,4291.3,4072.8,4884.1,4158.5,4185.1,4382.6,4293.3,4449.2,4305.6,4041.5,4597.9,4195.4,4512.8,1,2
4200,4291.3,4078.5,4900,4157.4,4184.6,4383.1,4300.5,4466.7,4323.6,4065.1,4604.1,4231.3,4526.2,1,2
4215.9,4288.2,4088.2,4916.4,4150.3,4184.1,4381.5,4310.8,4477.4,4337.9,4093.8,4615.9,4250.3,4548.7,1,2
4215.4,4269.7,4091.8,4901,4155.9,4189.2,4382.1,4313.3,4477.9,4350.3,4097.4,4624.1,4239.5,4556.9,1,2
4211.8,4259,4089.2,4892.3,4165.1,4185.1,4380,4308.2,4473.3,4350.3,4091.8,4627.7,4244.1,4553.8,1,2
4223.1,4249.2,4093.8,4913.8,4159,4176.9,4379.5,4308.2,4474.9,4340.5,4098.5,4632.8,4253.8,4557.4,1,2
4225.1,4229.7,4096.4,4915.9,4154.9,4176.9,4380.5,4310.8,4473.3,4328.7,4095.4,4631.8,4239.5,4557.4,1,2
4213.3,4215.4,4087.2,4895.4,4165.1,4184.1,4380.5,4306.7,4467.7,4321,4080,4624.1,4215.4,4550.3,1,2
